UserID ChannelID diff(StartTime(s)) Duration(ms) FS=1 LS=1
92570  152 0.000       2617.853    1 1 	   
54784  8   0.030       1144.335    1 1 	   
157083 37  0.016       7842.421    1 1 	   
18299  8   0.030       384.922     1 1 	   
122046 54  0.044       5.424       1 1 	   
17141  62  0.010       376.575     1 1 	   
44580  171 0.000       4302.571    1 0 	   
13309  32  0.003       5.126       1 1 	   
153863 115 0.050       6.834       1 1 	   
28654  3   0.017       15.836      1 1 	   
103201 108 0.016       552.483     1 1 	   
122912 171 0.094       42311.682   1 0 	   
199338 50  0.020       723.861     1 1 	   
158607 8   0.003       191.271     1 1 	   
31911  9   0.060       10.885      1 1 	   
3115   12  0.037       10.111      1 1 	   
71908  95  0.000       615.934     1 1 	   
122388 58  0.010       10.160      1 1 	   
1974   5   0.020       167.294     1 1 	   
129167 50  0.013       1154.208    1 1 	   
209739 62  0.097       5.857       1 1 	   
201851 108 0.000       6395.441    1 1 	   
17067  70  0.010       7.202       1 1 	   
29526  63  0.013       61.125      1 1 	   
156335 42  0.013       123.657     1 1 	   
188966 110 0.014       849.770     1 1 	   
211382 68  0.023       29.299      1 1 	   
176802 36  0.017       245.840     1 1 	   
63747  54  0.013       37.761      1 1 	   
87174  105 0.030       12.919      1 1 	   
123966 30  0.023       10.512      1 1 	   
54171  117 0.007       9.462       1 1 	   
105239 37  0.003       29.650      1 1 	   
81299  36  0.044       3935.904    1 1 	   
142293 21  0.000       4141.209    1 1 	   
182768 46  0.016       45.043      1 1 	   
112848 3   0.004       6942.445    1 1 	   
187908 36  0.040       113.544     1 1 	   
177852 53  0.020       581.633     1 1 	   
96619  3   0.010       64.470      1 1 	   
114048 3   0.043       5861.233    1 1 	   
118253 51  0.013       29.514      1 1 	   
42129  66  0.017       15.219      1 1 	   
136872 11  0.053       14.940      0 1 	   
90938  66  0.000       10.974      1 1 	   
68349  6   0.047       151.503     1 1 	   
139396 37  0.003       11.252      1 1 	   
142079 36  0.024       8.701       0 1 	   
189152 12  0.013       45.590      1 1 	   
49522  63  0.003       24.509      1 1 	   
96024  50  0.014       730.667     1 1 	   
114476 5   0.023       58.025      1 1 	   
140807 53  0.017       743.452     1 1 	   
202852 66  0.016       64.776      1 1 	   
117384 3   0.014       1303.837    1 1 	   
181504 10  0.063       19.824      1 1 	   
29420  65  0.017       13.699      1 1 	   
3763   82  0.073       68.915      1 1 	   
16544  7   0.003       197.145     1 1 	   
87303  54  0.010       248.601     1 1 	   
91120  73  0.004       475.608     1 1 	   
215906 3   0.003       4508.023    1 1 	   
120191 71  0.010       19.999      1 1 	   
197100 3   0.023       1636.661    1 1 	   
31562  54  0.067       6.238       1 1 	   
38385  50  0.000       768.773     1 1 	   
138826 50  0.027       6.771       1 1 	   
76726  110 0.040       30307.509   1 1 	   
186855 109 0.020       16568.851   1 1 	   
11016  63  0.010       8.881       1 1 	   
217432 90  0.020       10.688      1 1 	   
176800 50  0.000       652.791     1 1 	   
121534 149 0.023       25.681      1 1 	   
183460 151 0.017       13.894      1 1 	   
129167 50  0.073       14.927      0 1 	   
165846 171 0.030       4918.869    1 0 	   
55257  9   0.010       436.135     1 1 	   
133565 52  0.033       366.434     1 1 	   
169403 17  0.004       40.781      1 1 	   
54649  8   0.060       8.957       0 1 	   
9814   62  0.020       7.654       1 1 	   
93267  110 0.093       13.925      1 1 	   
6909   62  0.007       11964.307   1 1 	   
1890   49  0.016       31.216      1 1 	   
196931 5   0.044       55.547      1 1 	   
89423  171 0.010       33.347      1 0 	   
100179 62  0.020       247.905     1 1 	   
148898 62  0.046       9.578       1 1 	   
6016   49  0.034       176.868     1 1 	   
161810 52  0.010       45.481      1 1 	   
93417  111 0.020       263.164     1 1 	   
62773  52  0.003       277.444     1 1 	   
70375  18  0.003       31.965      1 1 	   
9180   36  0.020       757.442     1 1 	   
66867  113 0.030       8.440       1 1 	   
21722  3   0.034       1567.728    1 1 	   
47315  3   0.176       13.048      1 1 	   
46235  110 0.000       2389.698    1 1 	   
104530 9   0.077       8.936       1 1 	   
101471 70  0.047       8.830       1 1 	   
214019 9   0.033       11.566      0 1 	   
113395 48  0.007       11.816      1 1 	   
60877  107 0.000       8.289       1 1 	   
143430 53  0.053       978.460     1 1 	   
20190  9   0.013       382.139     1 1 	   
43122  171 0.020       3681.938    1 0 	   
180321 12  0.010       179.799     1 1 	   
210520 71  0.087       41.992      1 1 	   
6505   19  0.017       50.174      1 1 	   
186923 69  0.000       156.357     1 1 	   
172198 41  0.033       5.043       0 1 	   
67521  3   0.007       6.461       1 1 	   
169316 56  0.006       14.108      1 1 	   
112964 171 0.000       399.754     1 0 	   
33568  4   0.004       19.198      1 1 	   
16435  49  0.010       23.119      1 1 	   
124015 118 0.003       8.222       1 1 	   
171094 5   0.007       59.687      1 1 	   
220445 17  0.013       5.726       1 1 	   
106402 14  0.037       5.463       1 1 	   
152157 50  0.013       660.411     1 1 	   
106017 50  0.030       2230.096    1 1 	   
78899  66  0.030       330.456     1 1 	   
179368 5   0.020       50.437      1 1 	   
182366 86  0.007       6.805       1 1 	   
26582  19  0.023       11.020      1 1 	   
57482  108 0.003       832.692     1 1 	   
62613  50  0.030       7889.509    1 1 	   
141139 104 0.007       16.949      1 1 	   
134827 97  0.007       5.139       1 1 	   
155260 4   0.003       8.475       0 1 	   
97512  50  0.080       422.828     1 1 	   
126209 124 0.030       6.292       0 1 	   
76325  9   0.057       10.560      1 1 	   
80115  8   0.040       8.174       1 1 	   
140474 5   0.020       41.462      1 1 	   
98965  54  0.003       547.608     1 1 	   
100743 53  0.000       5.758       1 1 	   
20986  69  0.003       25.440      1 1 	   
193722 73  0.050       4101.707    1 1 	   
146583 73  0.050       29.860      1 1 	   
176811 7   0.044       9.356       1 1 	   
59593  18  0.036       30.262      1 1 	   
33906  51  0.027       10.858      1 1 	   
15181  63  0.007       75.580      1 1 	   
46326  63  0.006       54.125      1 1 	   
105276 4   0.024       10.939      1 1 	   
134204 18  0.013       10.242      1 1 	   
38653  48  0.097       7.572       1 1 	   
205286 73  0.023       2314.117    1 1 	   
199539 7   0.053       13.392      1 1 	   
133120 73  0.024       806.071     1 1 	   
204828 8   0.010       1076.994    1 1 	   
155815 92  0.000       37.565      1 1 	   
172572 98  0.006       12.958      1 1 	   
132039 73  0.004       2259.993    1 1 	   
193355 3   0.023       2337.748    1 1 	   
80556  145 0.017       19.934      1 1 	   
143223 5   0.003       33.683      1 1 	   
85408  66  0.097       211.172     1 1 	   
163572 5   0.003       2440.249    1 1 	   
76122  5   0.017       806.466     1 1 	   
159563 3   0.016       7.704       1 1 	   
21658  62  0.034       1791.365    1 1 	   
45243  17  0.006       5.179       1 1 	   
128733 63  0.007       10.236      1 1 	   
95973  7   0.037       7.796       1 1 	   
191834 19  0.010       6733.918    1 1 	   
66079  6   0.006       661.633     1 1 	   
147061 54  0.014       53.274      1 1 	   
34069  95  0.000       7.763       1 1 	   
86646  49  0.023       22.036      1 1 	   
49005  51  0.000       19.065      1 1 	   
60408  4   0.047       48.160      1 -1	   
90292  54  0.016       569.550     1 1 	   
121095 23  0.017       7.670       0 1 	   
118400 54  0.007       8173.036    1 1 	   
55323  52  0.006       36.905      1 1 	   
116948 17  0.000       263.365     1 1 	   
159630 3   0.027       11687.504   1 1 	   
123956 49  0.147       1292.138    1 1 	   
11954  36  0.026       13.612      1 1 	   
23429  78  0.024       186.100     1 1 	   
150295 79  0.013       67.762      1 1 	   
136723 108 0.060       311.764     1 1 	   
123566 171 0.033       2089.624    1 0 	   
51479  55  0.020       10.894      0 1 	   
61384  23  0.010       20.074      1 1 	   
213598 5   0.030       61.059      1 1 	   
138073 52  0.037       7.852       1 1 	   
61781  111 0.007       1940.951    1 1 	   
35349  3   0.003       2483.724    1 1 	   
105530 50  0.007       807.695     1 1 	   
15778  3   0.003       32.863      1 1 	   
129678 19  0.053       873.967     1 1 	   
112004 18  0.137       28.679      1 1 	   
204883 82  0.007       20.733      1 1 	   
61395  171 0.020       114.687     1 0 	   
13259  28  0.023       5.314       1 1 	   
113394 70  0.017       25.221      1 1 	   
24637  82  0.010       8882.098    1 1 	   
73530  64  0.053       7.004       0 1 	   
73452  82  0.010       1213.879    1 1 	   
26973  10  0.000       6.310       1 1 	   
177840 19  0.047       19600.490   1 1 	   
40259  63  0.010       6.855       1 1 	   
120232 62  0.030       9.190       1 1 	   
72906  52  0.016       5.821       1 1 	   
52092  52  0.004       1363.713    1 1 	   
90187  66  0.060       2130.012    1 1 	   
152772 3   0.023       714.296     1 1 	   
213908 71  0.020       2989.435    1 1 	   
13835  3   0.023       10.398      0 1 	   
128160 4   0.027       357.813     1 1 	   
173394 67  0.023       356.700     1 1 	   
16976  105 0.007       8.511       0 1 	   
138752 3   0.007       605.611     1 1 	   
71408  54  0.020       375.729     1 1 	   
1602   70  0.023       11.371      1 1 	   
98835  8   0.037       3310.721    1 1 	   
188540 17  0.030       856.797     1 1 	   
186820 13  0.020       6.794       0 1 	   
167202 63  0.030       3483.285    1 1 	   
117183 5   0.040       150.099     1 1 	   
171333 5   0.010       43.587      1 1 	   
149764 54  0.073       38.924      1 1 	   
182752 110 0.017       14.511      1 1 	   
168403 78  0.020       2598.388    1 1 	   
167112 78  0.026       8842.407    1 1 	   
39978  62  0.017       14363.678   1 1 	   
145859 9   0.003       1474.526    1 1 	   
170578 108 0.000       2547.259    1 1 	   
142403 89  0.027       2630.798    1 1 	   
78964  62  0.070       427.220     1 1 	   
41563  36  0.023       3210.776    1 1 	   
8643   171 0.017       779.814     1 0 	   
41756  57  0.007       7.192       1 1 	   
86454  10  0.010       33.558      1 1 	   
4284   52  0.046       6.313       1 1 	   
127776 8   0.004       33.905      1 1 	   
126889 36  0.040       202.343     1 1 	   
17818  37  0.003       468.132     1 1 	   
192976 3   0.023       1991.351    1 1 	   
50174  17  0.014       288.192     1 1 	   
65578  19  0.023       31.154      1 1 	   
189536 112 0.033       7.567       1 1 	   
152045 62  0.037       279.186     1 1 	   
39327  73  0.083       190.572     1 1 	   
194140 82  0.007       6986.431    1 1 	   
222260 80  0.023       8.033       0 1 	   
157673 38  0.030       164.867     1 1 	   
9735   51  0.010       144.645     1 1 	   
142469 89  0.024       5.658       0 1 	   
206637 62  0.016       1545.018    1 1 	   
185283 11  0.027       151.460     1 1 	   
144039 36  0.010       1913.233    1 1 	   
96876  83  0.000       36.515      1 1 	   
67426  3   0.027       10.816      1 1 	   
206959 36  0.010       52.228      1 1 	   
196207 73  0.026       606.025     1 1 	   
136091 17  0.027       3629.255    1 1 	   
158450 36  0.040       9.777       1 1 	   
78515  73  0.007       11391.436   1 1 	   
79491  8   0.056       205.623     1 1 	   
209739 63  0.027       6.206       1 1 	   
109493 20  0.047       6.757       1 1 	   
218908 62  0.116       34.502      1 1 	   
53306  51  0.004       31.342      1 1 	   
191662 97  0.003       14.732      1 1 	   
209391 7   0.013       14.951      0 1 	   
181294 82  0.000       4097.089    1 1 	   
109510 66  0.024       20.171      1 1 	   
220958 109 0.006       62151.361   1 1 	   
156500 4   0.010       6.668       0 1 	   
73792  36  0.077       8.666       1 1 	   
181121 21  0.027       9.317       1 1 	   
6663   5   0.010       1243.338    1 1 	   
169938 70  0.096       8.443       1 1 	   
195087 62  0.020       43.396      1 1 	   
205695 12  0.044       22.468      1 1 	   
23865  20  0.043       17.739      1 1 	   
205875 67  0.027       139.649     1 1 	   
153863 77  0.020       204.702     1 1 	   
16866  5   0.010       55.936      1 1 	   
126119 10  0.020       53.783      1 1 	   
213979 54  0.026       7.038       1 1 	   
41379  3   0.014       16.065      1 1 	   
215990 19  0.000       179.394     1 1 	   
72994  3   0.036       710.553     1 -1	   
149698 3   0.017       19.140      1 1 	   
120118 171 0.020       172.302     1 0 	   
67464  5   0.013       47.745      1 1 	   
132572 8   0.004       5.410       1 1 	   
116006 112 0.046       3307.100    1 1 	   
140326 66  0.017       902.147     1 1 	   
119217 78  0.027       26.077      1 1 	   
182246 101 0.010       14.953      0 1 	   
222976 101 0.000       19.214      1 1 	   
42169  66  0.040       5.356       0 1 	   
133580 3   0.043       62.179      1 1 	   
11092  17  0.127       42.547      1 1 	   
164000 73  0.000       92.002      1 1 	   
156181 4   0.053       39.362      1 1 	   
179006 66  0.017       1182.910    1 1 	   
122405 55  0.013       50.318      1 1 	   
42657  46  0.040       6.356       0 1 	   
185160 19  0.020       171.915     1 1 	   
140386 38  0.010       13.345      1 1 	   
36316  53  0.037       6.360       1 1 	   
31562  53  0.006       8.067       1 1 	   
145064 54  0.090       8.020       1 1 	   
17067  71  0.010       62.832      1 1 	   
179512 53  0.004       2102.672    1 1 	   
210520 71  0.060       15.004      0 1 	   
48434  46  0.006       7.457       0 1 	   
36495  51  0.024       1596.469    1 1 	   
194202 151 0.040       50.875      1 1 	   
123536 97  0.030       10.203      1 1 	   
599    17  0.006       6.214       1 1 	   
40670  17  0.004       6.262       1 -1	   
16072  56  0.000       5.215       1 1 	   
150034 13  0.033       12856.938   1 1 	   
94537  88  0.013       13.505      1 1 	   
68816  17  0.090       20.509      1 1 	   
219447 53  0.067       6.911       1 1 	   
105332 70  0.023       18.093      1 1 	   
134827 96  0.007       6.723       1 1 	   
155735 9   0.003       136.823     1 1 	   
192697 78  0.034       15.501      1 1 	   
147460 5   0.000       36.679      1 1 	   
198470 108 0.010       2431.557    1 1 	   
